pais_ingles,grupo,id_pergunta,pergunta,resposta,porcentagem
Bulgaria,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,46
Bulgaria,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,35
Bulgaria,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,20
Bulgaria,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,45
Bulgaria,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,29
Bulgaria,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,24
Bulgaria,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,46
Bulgaria,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,33
Bulgaria,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,17
Bulgaria,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,50
Bulgaria,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,39
Bulgaria,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,26
Bulgaria,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,35
Cyprus,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,15
Cyprus,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,20
Cyprus,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,66
Cyprus,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,27
Cyprus,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,29
Cyprus,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,44
Cyprus,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,:
Cyprus,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,:
Cyprus,Bisexual women,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,:
Cyprus,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,:
Cyprus,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,:
Cyprus,Bisexual men,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,:
Cyprus,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,20
Cyprus,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,24
Cyprus,Transgender,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,56
Czech Republic,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,27
Czech Republic,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,12
Czech Republic,Lesbian,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Don`t know,61
Czech Republic,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",Yes,40
Czech Republic,Gay,d2,"In the country where you live, is there a law that forbids discrimination against persons because of their gender identity when applying for a job?",No,9
